Player,Team,Opponent,Date,Closest Defender Distance,Shot Clock,Touch Time,Dribbles,FGA,eFG%,o10 eFG%,u10ft FG2M,u10ft FG2A,u10ft FG2%,u10ft FG2 Freq,o10ft FG2M,o10ft FG2A,o10ft FG2%,o10ft FG2 Freq,FG3M,FG3A,FG3%,FG3 Freq
Kevin Porter Jr.,MIL,ORL,2/9/2026,4-6 Feet - Open,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,4,0.5,0.5,0,0,,0,2,3,0.6667,0.1579,0,1,0,0.0526
Kevin Porter Jr.,MIL,WAS,12/31/2025,4-6 Feet - Open,15-7 Average,Touch 6+ Seconds,7+ Dribbles,3,0.6667,0.6667,0,0,,0,2,2,1,0.1176,0,1,0,0.0588
Kevin Porter Jr.,MIL,CHA,1/2/2026,4-6 Feet - Open,15-7 Average,Touch 6+ Seconds,7+ Dribbles,3,0.3333,0.3333,0,0,,0,1,2,0.5,0.1429,0,1,0,0.0714
Kevin Porter Jr.,MIL,PHI,12/5/2025,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,3,0.6667,,2,3,0.6667,0.2308,0,0,,0,0,0,,0
Keyonte George,UTA,MIL,3/7/2026,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.625,0.625,0,0,,0,1,1,1,0.0588,1,3,0.3333,0.1765
Keyonte George,UTA,BOS,12/30/2025,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,2 Dribbles,3,0.6667,0.5,1,1,1,0.0417,1,2,0.5,0.0833,0,0,,0
Keyonte George,UTA,ORL,12/20/2025,4-6 Feet - Open,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,3,0.3333,0,1,1,1,0.0455,0,2,0,0.0909,0,0,,0
Keyonte George,UTA,BKN,12/4/2025,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,1,1,0,0,,0,0,0,,0,2,3,0.6667,0.15
Khris Middleton,WAS,CHA,12/23/2025,4-6 Feet - Open,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,3,0.6667,0.6667,0,0,,0,2,3,0.6667,0.3,0,0,,0
Khris Middleton,WAS,MIL,10/22/2025,4-6 Feet - Open,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,3,0.6667,0.5,1,1,1,0.0714,1,2,0.5,0.1429,0,0,,0
Khris Middleton,WAS,BOS,12/4/2025,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,3,1,,3,3,1,0.25,0,0,,0,0,0,,0
Khris Middleton,WAS,IND,11/28/2025,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.3333,0.3333,0,0,,0,1,2,0.5,0.2,0,1,0,0.1
Killian Hayes,SAC,CHA,3/11/2026,4-6 Feet - Open,18-15 Early,Touch 6+ Seconds,7+ Dribbles,4,0.5,0.5,0,0,,0,2,4,0.5,0.4444,0,0,,0
Klay Thompson,DAL,UTA,1/17/2026,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.3333
Klay Thompson,DAL,BKN,2/24/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.3333
Klay Thompson,DAL,LAC,11/14/2025,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.3636
Klay Thompson,DAL,ATL,3/10/2026,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,1.125,1.125,0,0,,0,0,0,,0,3,4,0.75,0.25
Klay Thompson,DAL,MIA,11/24/2025,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.3333
Klay Thompson,DAL,POR,11/16/2025,6+ Feet - Wide Open,22-18 Very Early,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.25
Klay Thompson,DAL,PHX,11/12/2025,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,1.125,1.125,0,0,,0,0,0,,0,3,4,0.75,0.2353
Klay Thompson,DAL,CLE,3/13/2026,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0,0,0,0,,0,0,0,,0,0,4,0,0.3636
Klay Thompson,DAL,MEM,11/22/2025,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,1,0,0.0588,1,3,0.3333,0.1765
Klay Thompson,DAL,POR,12/29/2025,4-6 Feet - Open,22-18 Very Early,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.25
Klay Thompson,DAL,SAC,12/27/2025,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,1.5,1.5,0,0,,0,0,0,,0,3,3,1,0.2308
Klay Thompson,DAL,SAS,10/22/2025,4-6 Feet - Open,15-7 Average,Touch 2-6 Seconds,1 Dribble,3,0.6667,0.6667,0,0,,0,2,3,0.6667,0.2308,0,0,,0
Klay Thompson,DAL,PHI,12/20/2025,6+ Feet - Wide Open,22-18 Very Early,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.2727
Klay Thompson,DAL,LAL,11/28/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,1,1,0,0,,0,0,0,,0,2,3,0.6667,0.375
Klay Thompson,DAL,DEN,12/1/2025,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.8333,0.8333,0,0,,0,1,1,1,0.1,1,2,0.5,0.2
Kobe Brown,LAC,MEM,12/5/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.3,0.3,0,0,,0,0,0,,0,1,5,0.2,0.7143
Kobe Brown,IND,DET,4/12/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.3077
Kobe Sanders,LAC,DAL,4/7/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.5
Kobe Sanders,LAC,HOU,12/23/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,1.3333,1.5,1,1,1,0.2,0,0,,0,2,2,1,0.4
Kon Knueppel,CHA,MIA,10/28/2025,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.6,0.6,0,0,,0,0,0,,0,2,5,0.4,0.3333
Kon Knueppel,CHA,SAS,3/14/2026,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.2857
Kon Knueppel,CHA,MIL,11/14/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.2
Kon Knueppel,CHA,LAC,11/22/2025,4-6 Feet - Open,18-15 Early,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.3333
Kon Knueppel,CHA,MIA,3/6/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,1.5,1.5,0,0,,0,0,0,,0,4,4,1,0.2857
Kon Knueppel,CHA,CLE,2/20/2026,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,1.125,1.125,0,0,,0,0,0,,0,3,4,0.75,0.2
Kon Knueppel,CHA,UTA,11/2/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.2353
Kon Knueppel,CHA,WAS,10/26/2025,6+ Feet - Wide Open,22-18 Very Early,Touch < 2 Seconds,0 Dribbles,3,0.8333,0.8333,0,0,,0,1,1,1,0.0833,1,2,0.5,0.1667
Kon Knueppel,CHA,DET,12/20/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0,0,0,0,,0,0,0,,0,0,3,0,0.2143
Kon Knueppel,CHA,ATL,12/18/2025,6+ Feet - Wide Open,18-15 Early,Touch < 2 Seconds,0 Dribbles,3,1,1,0,0,,0,0,0,,0,2,3,0.6667,0.1765
Kon Knueppel,CHA,CHI,11/28/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.2143
Kon Knueppel,CHA,CHI,11/28/2025,6+ Feet - Wide Open,22-18 Very Early,Touch < 2 Seconds,0 Dribbles,3,0.8333,0.8333,0,0,,0,1,1,1,0.0714,1,2,0.5,0.1429
Kon Knueppel,CHA,NYK,12/3/2025,2-4 Feet - Tight,18-15 Early,Touch 6+ Seconds,7+ Dribbles,3,0,0,0,2,0,0.125,0,1,0,0.0625,0,0,,0
Kris Dunn,LAC,HOU,12/11/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,7,0.6429,0.6429,0,0,,0,0,0,,0,3,7,0.4286,1
Kris Dunn,LAC,HOU,12/23/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,6,0.75,0.75,0,0,,0,0,0,,0,3,6,0.5,0.75
Kris Dunn,LAC,MEM,12/15/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.6,0.6,0,0,,0,0,0,,0,2,5,0.4,0.5
Kris Dunn,LAC,CHA,1/12/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0,0,0,0,,0,0,0,,0,0,5,0,0.8333
Kris Dunn,LAC,BOS,1/3/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.6,0.6,0,0,,0,0,0,,0,2,5,0.4,0.5
Kris Dunn,LAC,OKC,12/18/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.5
Kris Dunn,LAC,SAC,2/6/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.5714
Kris Dunn,LAC,MEM,11/28/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.3333
Kris Dunn,LAC,MIN,12/6/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0,0,0,1,0,0.0909,0,0,,0,0,2,0,0.1818
Kris Murray,POR,IND,3/18/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.5
Kris Murray,POR,TOR,12/2/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.75
Kris Murray,POR,OKC,11/30/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.3333
Kristaps Porzingis,GSW,WAS,3/27/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,6,0.9167,0.9,1,1,1,0.0588,0,0,,0,3,5,0.6,0.2941
Kristaps Porzingis,ATL,MIN,12/31/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.3333
Kristaps Porzingis,GSW,MIN,3/13/2026,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.875,1.5,2,3,0.6667,0.1875,0,0,,0,1,1,1,0.0625
Kristaps Porzingis,GSW,WAS,3/16/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.3077
Kristaps Porziņģis,GSW,WAS,3/27/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,6,0.9167,0.9,1,1,1,0.0588,0,0,,0,3,5,0.6,0.2941
Kristaps Porziņģis,ATL,MIN,12/31/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.3333
Kristaps Porziņģis,GSW,MIN,3/13/2026,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.875,1.5,2,3,0.6667,0.1875,0,0,,0,1,1,1,0.0625
Kristaps Porziņģis,GSW,WAS,3/16/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.3077
Kyle Filipowski,UTA,DEN,4/1/2026,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.625,0.5,1,1,1,0.0667,0,0,,0,1,3,0.3333,0.2
Kyle Filipowski,UTA,CLE,3/30/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.3333
Kyle Filipowski,UTA,OKC,12/7/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.2308
Kyle Kuzma,MIL,NYK,2/27/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.6,0.6,0,0,,0,0,0,,0,2,5,0.4,0.4545
Kyle Kuzma,MIL,SAS,1/15/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.2353
Kyle Kuzma,MIL,MEM,12/26/2025,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,3,0.3333,,1,3,0.3333,0.3,0,0,,0,0,0,,0
Kyshawn George,WAS,DEN,1/17/2026,4-6 Feet - Open,18-15 Early,Touch 6+ Seconds,7+ Dribbles,5,0.5,0.5,0,0,,0,1,3,0.3333,0.15,1,2,0.5,0.1
Kyshawn George,WAS,CHA,1/24/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.2667
Kyshawn George,WAS,TOR,12/26/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,1.5,1.5,0,0,,0,0,0,,0,3,3,1,0.2308
Kyshawn George,WAS,DAL,10/24/2025,6+ Feet - Wide Open,22-18 Very Early,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.2
Kyshawn George,WAS,ATL,12/6/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,1,1,0,0,,0,0,0,,0,2,3,0.6667,0.2727
LaMelo Ball,CHA,UTA,1/10/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.9,0.9,0,0,,0,0,0,,0,3,5,0.6,0.4167
LaMelo Ball,CHA,DET,4/10/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.6,0.6,0,0,,0,0,0,,0,2,5,0.4,0.25
LaMelo Ball,CHA,MIA,3/6/2026,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.1818
LaMelo Ball,CHA,TOR,11/17/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.625,0.625,0,0,,0,1,1,1,0.0526,1,3,0.3333,0.1579
LaMelo Ball,CHA,NYK,4/12/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0,0,0,0,,0,0,0,,0,0,4,0,0.2105
LaMelo Ball,CHA,BKN,10/22/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.2667
LaMelo Ball,CHA,WAS,10/26/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,1.375,1.375,0,0,,0,1,1,1,0.04,3,3,1,0.12
LaMelo Ball,CHA,IND,11/19/2025,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0,0,0,1,0,0.0476,0,0,,0,0,3,0,0.1429
LaMelo Ball,CHA,ATL,2/11/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.1739
LaMelo Ball,CHA,MIL,11/14/2025,2-4 Feet - Tight,15-7 Average,Touch 6+ Seconds,7+ Dribbles,4,0.5,,2,4,0.5,0.2667,0,0,,0,0,0,,0
LaMelo Ball,CHA,MIL,12/29/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,1.5,1.5,0,0,,0,0,0,,0,3,3,1,0.1304
LaMelo Ball,CHA,MIL,12/29/2025,2-4 Feet - Tight,18-15 Early,Touch 6+ Seconds,7+ Dribbles,3,0.3333,,1,3,0.3333,0.1304,0,0,,0,0,0,,0
LaMelo Ball,CHA,ORL,12/26/2025,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.15
LaMelo Ball,CHA,WAS,10/26/2025,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.3333,0,1,1,1,0.04,0,0,,0,0,2,0,0.08
LaMelo Ball,CHA,WAS,10/26/2025,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.8333,0.75,1,1,1,0.04,0,0,,0,1,2,0.5,0.08
LaMelo Ball,CHA,WAS,10/26/2025,2-4 Feet - Tight,18-15 Early,Touch 6+ Seconds,7+ Dribbles,3,0.3333,,1,3,0.3333,0.12,0,0,,0,0,0,,0
LaMelo Ball,CHA,WAS,10/26/2025,4-6 Feet - Open,15-7 Average,Touch 6+ Seconds,7+ Dribbles,3,0.3333,0,1,1,1,0.04,0,0,,0,0,2,0,0.08
LaMelo Ball,CHA,NYK,12/3/2025,2-4 Feet - Tight,15-7 Average,Touch 6+ Seconds,7+ Dribbles,3,0.3333,0,1,1,1,0.037,0,0,,0,0,2,0,0.0741
LaMelo Ball,CHA,NYK,12/3/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.1111
LaMelo Ball,CHA,NYK,12/3/2025,4-6 Feet - Open,15-7 Average,Touch 6+ Seconds,7+ Dribbles,3,1.1667,1.25,1,1,1,0.037,1,1,1,0.037,1,1,1,0.037
Landry Shamet,NYK,LAC,3/9/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,6,0.25,0.25,0,0,,0,0,0,,0,1,6,0.1667,0.5
Landry Shamet,NYK,MIA,11/14/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.9,0.9,0,0,,0,0,0,,0,3,5,0.6,0.2632
Landry Shamet,NYK,CHI,10/31/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.8
Landry Shamet,NYK,WAS,11/3/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.5
Landry Shamet,NYK,MIL,10/28/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.3636
Lauri Markkanen,UTA,CHI,11/16/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,6,0.5,0.5,0,0,,0,0,0,,0,2,6,0.3333,0.1818
Lauri Markkanen,UTA,ATL,11/13/2025,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.6,0,3,4,0.75,0.16,0,1,0,0.04,0,0,,0
Lauri Markkanen,UTA,BOS,12/30/2025,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,1 Dribble,5,0,0,0,2,0,0.125,0,1,0,0.0625,0,2,0,0.125
Lauri Markkanen,UTA,DET,11/5/2025,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.5,0,2,3,0.6667,0.1364,0,0,,0,0,1,0,0.0455
Lauri Markkanen,UTA,SAC,11/28/2025,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.1739
Lauri Markkanen,UTA,SAC,10/24/2025,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,1,1,1,1,1,0.0435,0,0,,0,2,3,0.6667,0.1304
Lauri Markkanen,UTA,SAC,11/28/2025,4-6 Feet - Open,18-15 Early,Touch < 2 Seconds,0 Dribbles,4,0,0,0,0,,0,0,0,,0,0,4,0,0.1739
Lauri Markkanen,UTA,POR,10/29/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.2105
Lauri Markkanen,UTA,CHI,11/16/2025,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,1,,4,4,1,0.1212,0,0,,0,0,0,,0
Lauri Markkanen,UTA,DET,11/5/2025,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.1818
Lauri Markkanen,UTA,PHX,10/27/2025,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.875,1.5,2,3,0.6667,0.0938,0,0,,0,1,1,1,0.0313
Lauri Markkanen,UTA,OKC,1/7/2026,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.625,0.5,1,1,1,0.0526,0,0,,0,1,3,0.3333,0.1579
Lauri Markkanen,UTA,DET,12/26/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,1,1,0,0,,0,0,0,,0,2,3,0.6667,0.1667
Lauri Markkanen,UTA,SAC,10/24/2025,6+ Feet - Wide Open,22-18 Very Early,Touch < 2 Seconds,0 Dribbles,3,0,0,0,1,0,0.0435,0,0,,0,0,2,0,0.087
Lauri Markkanen,UTA,LAC,10/22/2025,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.6667,0,2,2,1,0.1538,0,0,,0,0,1,0,0.0769
Lauri Markkanen,UTA,SAC,11/28/2025,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.3333,0,1,2,0.5,0.087,0,0,,0,0,1,0,0.0435
Lauri Markkanen,UTA,BKN,12/4/2025,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.3333,,1,3,0.3333,0.1667,0,0,,0,0,0,,0
Lauri Markkanen,UTA,BKN,12/4/2025,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,2 Dribbles,3,0.6667,,2,3,0.6667,0.1667,0,0,,0,0,0,,0
Leaky Black,WAS,CHI,4/9/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.2857
LeBron James,LAL,GSW,2/7/2026,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.6,0.6,0,0,,0,0,0,,0,2,5,0.4,0.2941
LeBron James,LAL,DAL,4/5/2026,2-4 Feet - Tight,15-7 Average,Touch 6+ Seconds,7+ Dribbles,4,0.5,,2,4,0.5,0.1818,0,0,,0,0,0,,0
LeBron James,LAL,LAC,1/22/2026,4-6 Feet - Open,15-7 Average,Touch 6+ Seconds,7+ Dribbles,4,0.5,0.5,0,0,,0,2,4,0.5,0.2105,0,0,,0
LeBron James,LAL,OKC,2/9/2026,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,4,0.75,,3,4,0.75,0.2353,0,0,,0,0,0,,0
LeBron James,LAL,UTA,4/12/2026,2-4 Feet - Tight,22-18 Very Early,Touch 2-6 Seconds,3-6 Dribbles,4,0.5,,2,4,0.5,0.25,0,0,,0,0,0,,0
LeBron James,LAL,CHA,1/15/2026,2-4 Feet - Tight,22-18 Very Early,Touch 2-6 Seconds,3-6 Dribbles,4,0.75,,3,4,0.75,0.2105,0,0,,0,0,0,,0
Leonard Miller,CHI,OKC,3/27/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,6,0.25,0.25,0,0,,0,0,1,0,0.0588,1,5,0.2,0.2941
Liam McNeeley,CHA,NYK,12/3/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.5
LJ Cryer,GSW,UTA,3/9/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.4444
Lonzo Ball,CLE,TOR,11/24/2025,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0,0,0,0,,0,0,0,,0,0,4,0,0.2667
Lonzo Ball,CLE,ATL,11/2/2025,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0,0,0,0,,0,0,1,0,0.125,0,3,0,0.375
Lucas Williamson,MEM,HOU,4/12/2026,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.2,0,1,1,1,0.0714,0,0,,0,0,4,0,0.2857
Luguentz Dort,OKC,POR,12/31/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,7,0.6429,0.6429,0,0,,0,0,0,,0,3,7,0.4286,0.7
Luguentz Dort,OKC,MIN,12/19/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,6,0.75,0.75,0,0,,0,0,0,,0,3,6,0.5,0.5
Luguentz Dort,OKC,TOR,1/25/2026,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.9,0.9,0,0,,0,0,0,,0,3,5,0.6,0.5
Luguentz Dort,OKC,HOU,10/21/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0,0,0,0,,0,0,1,0,0.0833,0,3,0,0.25
Luguentz Dort,OKC,NOP,11/17/2025,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,1.125,1.125,0,0,,0,0,0,,0,3,4,0.75,0.4444
