Player,Team,Opponent,Date,Closest Defender Distance,Shot Clock,Touch Time,Dribbles,FGA,eFG%,o10 eFG%,u10ft FG2M,u10ft FG2A,u10ft FG2%,u10ft FG2 Freq,o10ft FG2M,o10ft FG2A,o10ft FG2%,o10ft FG2 Freq,FG3M,FG3A,FG3%,FG3 Freq
Nikola Vučević,CHI,TOR,10/27/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.2667
Nikola Vučević,CHI,DEN,12/12/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.625,0.625,0,0,,0,1,2,0.5,0.0952,1,2,0.5,0.0952
Nikola Vučević,CHI,WAS,3/16/2024,6+ Feet - Wide Open,18-15 Early,Touch < 2 Seconds,0 Dribbles,4,0.625,0.625,0,0,,0,1,1,1,0.0526,1,3,0.3333,0.1579
Nikola Vučević,CHI,CHA,1/31/2024,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.5,0.5,0,0,,0,2,4,0.5,0.1818,0,0,,0
Nikola Vučević,CHI,PHX,1/22/2024,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.625,0.625,0,0,,0,1,1,1,0.0588,1,3,0.3333,0.1765
Nikola Vučević,CHI,IND,10/30/2023,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.6667,0,2,2,1,0.1053,0,1,0,0.0526,0,0,,0
Nikola Vučević,CHI,IND,10/30/2023,0-2 Feet - Very Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.6667,,2,3,0.6667,0.1579,0,0,,0,0,0,,0
Nikola Vučević,CHI,MIA,12/14/2023,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.6667,,2,3,0.6667,0.1429,0,0,,0,0,0,,0
Nikola Vučević,CHI,MIA,12/14/2023,6+ Feet - Wide Open,18-15 Early,Touch < 2 Seconds,0 Dribbles,3,1,1,0,0,,0,0,0,,0,2,3,0.6667,0.1429
Norman Powell,LAC,UTA,10/27/2023,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,4,0.75,,3,4,0.75,0.4,0,0,,0,0,0,,0
Norman Powell,LAC,SAC,4/2/2024,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,1.125,1.125,0,0,,0,0,0,,0,3,4,0.75,0.5714
Norman Powell,LAC,MEM,11/12/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,1,1,0,0,,0,1,1,1,0.0769,2,3,0.6667,0.2308
Norman Powell,LAC,OKC,12/21/2023,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0,0,0,0,,0,0,0,,0,0,3,0,0.2727
Obi Toppin,IND,MIA,12/2/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,1.125,1.125,0,0,,0,0,0,,0,3,4,0.75,0.5
Obi Toppin,IND,TOR,4/9/2024,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.2857
Obi Toppin,IND,BOS,1/6/2024,6+ Feet - Wide Open,18-15 Early,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.375
Obi Toppin,IND,MIL,1/3/2024,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,1.3333,1.5,1,1,1,0.0833,0,0,,0,2,2,1,0.1667
Obi Toppin,IND,MEM,12/21/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0,0,0,0,,0,0,0,,0,0,3,0,0.2143
Ochai Agbaji,UTA,DET,12/21/2023,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.3333
Ochai Agbaji,UTA,BKN,12/18/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0,0,0,0,,0,0,0,,0,0,4,0,0.4
Ochai Agbaji,UTA,DAL,12/6/2023,6+ Feet - Wide Open,18-15 Early,Touch < 2 Seconds,0 Dribbles,4,1.125,1.125,0,0,,0,0,0,,0,3,4,0.75,0.2857
OG Anunoby,TOR,NYK,12/11/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,6,1,1,0,0,,0,0,0,,0,4,6,0.6667,0.3
OG Anunoby,TOR,SAS,11/5/2023,6+ Feet - Wide Open,18-15 Early,Touch < 2 Seconds,0 Dribbles,5,0.6,0.6,0,0,,0,0,0,,0,2,5,0.4,0.3125
OG Anunoby,NYK,MIN,1/1/2024,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,1.5,1.5,0,0,,0,0,0,,0,3,3,1,0.25
OG Anunoby,NYK,MIN,1/1/2024,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0,0,0,1,0,0.0833,0,0,,0,0,2,0,0.1667
OG Anunoby,TOR,WAS,12/27/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.1875
OG Anunoby,TOR,UTA,12/23/2023,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,2 Dribbles,3,0.3333,1,0,2,0,0.1538,1,1,1,0.0769,0,0,,0
Omer Yurtseven,UTA,GSW,4/14/2024,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.8,,4,5,0.8,0.4167,0,0,,0,0,0,,0
Omer Yurtseven,UTA,POR,12/2/2023,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.5,,2,4,0.5,0.5,0,0,,0,0,0,,0
Onyeka Okongwu,ATL,BKN,11/22/2023,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,,3,4,0.75,0.4,0,0,,0,0,0,,0
Onyeka Okongwu,ATL,WAS,11/1/2023,2-4 Feet - Tight,24-22,Touch < 2 Seconds,0 Dribbles,4,0.75,,3,4,0.75,0.5,0,0,,0,0,0,,0
Onyeka Okongwu,ATL,PHI,1/10/2024,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,1,,4,4,1,0.4,0,0,,0,0,0,,0
Onyeka Okongwu,ATL,MEM,12/23/2023,0-2 Feet - Very Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.6667,,2,3,0.6667,0.3,0,0,,0,0,0,,0
Oshae Brissett,BOS,LAC,12/23/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,1.125,1.125,0,0,,0,0,0,,0,3,4,0.75,0.8
Oshae Brissett,BOS,IND,1/8/2024,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,1
P.J. Washington,CHA,MIA,11/14/2023,4-6 Feet - Open,18-15 Early,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,1,0,0.0435,1,3,0.3333,0.1304
P.J. Washington,CHA,CHI,1/31/2024,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0,0,0,0,,0,0,0,,0,0,4,0,0.2353
P.J. Washington,CHA,TOR,12/18/2023,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,2 Dribbles,4,0.25,0,1,3,0.3333,0.1875,0,1,0,0.0625,0,0,,0
P.J. Washington,CHA,CHI,12/6/2023,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0,0,0,1,0,0.0769,0,0,,0,0,3,0,0.2308
P.J. Washington,DAL,CHA,4/9/2024,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0,0,0,0,,0,0,0,,0,0,4,0,0.5714
P.J. Washington,DAL,SAC,3/29/2024,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.4
P.J. Washington,CHA,BKN,11/30/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0,0,0,0,,0,0,0,,0,0,4,0,0.3636
P.J. Washington,DAL,GSW,3/13/2024,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0,0,0,0,,0,0,0,,0,0,4,0,0.3636
P.J. Washington,DAL,GSW,4/2/2024,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.2105
P.J. Washington,CHA,BKN,10/30/2023,0-2 Feet - Very Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.6667,,2,3,0.6667,0.2143,0,0,,0,0,0,,0
P.J. Washington,CHA,LAC,12/26/2023,2-4 Feet - Tight,22-18 Very Early,Touch < 2 Seconds,0 Dribbles,3,1,,3,3,1,0.3,0,0,,0,0,0,,0
P.J. Washington,CHA,IND,12/20/2023,6+ Feet - Wide Open,18-15 Early,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.3
P.J. Washington,CHA,DET,10/27/2023,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.6667,0,2,2,1,0.1538,0,0,,0,0,1,0,0.0769
Paolo Banchero,ORL,SAS,1/31/2024,2-4 Feet - Tight,15-7 Average,Touch 6+ Seconds,7+ Dribbles,4,0.5,0,2,3,0.6667,0.1667,0,1,0,0.0556,0,0,,0
Paolo Banchero,ORL,SAC,1/3/2024,2-4 Feet - Tight,15-7 Average,Touch 6+ Seconds,7+ Dribbles,4,0.625,0.75,1,2,0.5,0.08,0,1,0,0.04,1,1,1,0.04
Paolo Banchero,ORL,BOS,12/17/2023,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,4,0.75,1,1,2,0.5,0.0667,2,2,1,0.0667,0,0,,0
Paolo Banchero,ORL,CHI,11/17/2023,2-4 Feet - Tight,15-7 Average,Touch 6+ Seconds,7+ Dribbles,4,0.75,1,2,3,0.6667,0.2143,1,1,1,0.0714,0,0,,0
Paolo Banchero,ORL,MIN,2/2/2024,4-6 Feet - Open,15-7 Average,Touch 6+ Seconds,7+ Dribbles,4,0.5,0.6667,0,1,0,0.05,2,3,0.6667,0.15,0,0,,0
Paolo Banchero,ORL,ATL,1/17/2024,4-6 Feet - Open,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,4,0.625,0.625,0,0,,0,1,3,0.3333,0.12,1,1,1,0.04
Paolo Banchero,ORL,ATL,1/7/2024,2-4 Feet - Tight,22-18 Very Early,Touch 2-6 Seconds,3-6 Dribbles,3,0.3333,0.5,0,1,0,0.0345,1,2,0.5,0.069,0,0,,0
Paolo Banchero,ORL,ATL,1/7/2024,4-6 Feet - Open,15-7 Average,Touch 6+ Seconds,7+ Dribbles,3,0,0,0,0,,0,0,2,0,0.069,0,1,0,0.0345
Paolo Banchero,ORL,NYK,12/29/2023,2-4 Feet - Tight,15-7 Average,Touch 6+ Seconds,7+ Dribbles,3,0.6667,0,2,2,1,0.1053,0,1,0,0.0526,0,0,,0
Paolo Banchero,ORL,ATL,1/7/2024,2-4 Feet - Tight,15-7 Average,Touch 6+ Seconds,3-6 Dribbles,3,0,,0,3,0,0.1034,0,0,,0,0,0,,0
Paolo Banchero,ORL,PHI,12/27/2023,4-6 Feet - Open,15-7 Average,Touch 2-6 Seconds,1 Dribble,3,0.3333,0.3333,0,0,,0,1,1,1,0.0476,0,2,0,0.0952
Paolo Banchero,ORL,WAS,12/26/2023,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,3,0.3333,,1,3,0.3333,0.1364,0,0,,0,0,0,,0
Pascal Siakam,TOR,UTA,1/12/2024,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,1.2,1.2,0,0,,0,0,0,,0,4,5,0.8,0.3571
Pascal Siakam,IND,BOS,1/30/2024,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,4,0.5,,2,4,0.5,0.25,0,0,,0,0,0,,0
Pascal Siakam,TOR,MIL,11/1/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,1.5,1.5,0,0,,0,0,0,,0,4,4,1,0.3077
Pascal Siakam,IND,BKN,4/3/2024,2-4 Feet - Tight,18-15 Early,Touch 2-6 Seconds,3-6 Dribbles,4,0.5,,2,4,0.5,0.1481,0,0,,0,0,0,,0
Pascal Siakam,IND,MIN,3/7/2024,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,4,0.5,,2,4,0.5,0.2,0,0,,0,0,0,,0
Pascal Siakam,IND,TOR,2/26/2024,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.1818
Pascal Siakam,TOR,IND,11/22/2023,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,4,0.25,,1,4,0.25,0.1667,0,0,,0,0,0,,0
Pascal Siakam,TOR,SAC,1/5/2024,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,3,0.6667,0,2,2,1,0.1818,0,1,0,0.0909,0,0,,0
Pascal Siakam,TOR,GSW,1/7/2024,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,1,1,0,0,,0,0,0,,0,2,3,0.6667,0.2727
Pascal Siakam,TOR,PHI,10/28/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.375
Pascal Siakam,TOR,DEN,12/20/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.1875
Pascal Siakam,TOR,CHI,10/27/2023,2-4 Feet - Tight,18-15 Early,Touch 2-6 Seconds,3-6 Dribbles,3,1,1,1,1,1,0.0667,2,2,1,0.1333,0,0,,0
Pat Connaughton,MIL,NYK,11/3/2023,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.3333,0,1,2,0.5,0.5,0,0,,0,0,1,0,0.25
Patrick Beverley,PHI,GSW,1/30/2024,2-4 Feet - Tight,15-7 Average,Touch 6+ Seconds,7+ Dribbles,4,0.25,,1,4,0.25,0.3333,0,0,,0,0,0,,0
Patrick Beverley,MIL,CHA,2/9/2024,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,1,0,0.2,2,3,0.6667,0.6
Patrick Williams,CHI,MEM,1/20/2024,6+ Feet - Wide Open,18-15 Early,Touch < 2 Seconds,0 Dribbles,4,1.125,1.125,0,0,,0,0,0,,0,3,4,0.75,0.3636
Patrick Williams,CHI,BKN,11/26/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,1.125,1.125,0,0,,0,0,0,,0,3,4,0.75,0.4444
Patrick Williams,CHI,DEN,12/12/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.5
Patrick Williams,CHI,MIA,12/14/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.4444
Patrick Williams,CHI,UTA,11/6/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.4
Patrick Williams,CHI,CLE,12/23/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.8333,0.75,1,1,1,0.0909,0,0,,0,1,2,0.5,0.1818
Patrick Williams,CHI,SAS,12/21/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.2727
Patrick Williams,CHI,MIA,12/16/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,1,1,0,0,,0,0,0,,0,2,3,0.6667,0.3
Paul George,LAC,NOP,3/15/2024,4-6 Feet - Open,15-7 Average,Touch 6+ Seconds,7+ Dribbles,6,0.8333,0.8333,0,0,,0,2,3,0.6667,0.1429,2,3,0.6667,0.1429
Paul George,LAC,MIN,1/14/2024,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.6,0.6,0,0,,0,0,1,0,0.0526,2,4,0.5,0.2105
Paul George,LAC,ATL,3/17/2024,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.9,0.9,0,0,,0,0,0,,0,3,5,0.6,0.25
Paul George,LAC,TOR,1/10/2024,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.625,0.625,0,0,,0,1,1,1,0.0455,1,3,0.3333,0.1364
Paul George,LAC,MEM,1/12/2024,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,1.375,1.5,1,1,1,0.0556,0,0,,0,3,3,1,0.1667
Paul George,LAC,MIA,2/4/2024,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.3077
Paul George,LAC,MIL,3/4/2024,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,1,1,1,1,1,0.0588,0,1,0,0.0588,2,2,1,0.1176
Paul George,LAC,MEM,12/29/2023,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,3,0,0,0,1,0,0.0476,0,2,0,0.0952,0,0,,0
Paul George,LAC,DAL,11/10/2023,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.25
Paul George,LAC,CHA,12/26/2023,4-6 Feet - Open,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,3,0.6667,0.6667,0,0,,0,2,2,1,0.08,0,1,0,0.04
Paul George,LAC,BOS,12/23/2023,2-4 Feet - Tight,15-7 Average,Touch 6+ Seconds,7+ Dribbles,3,0.3333,0.5,0,1,0,0.0588,1,1,1,0.0588,0,1,0,0.0588
Paul George,LAC,OKC,12/21/2023,2-4 Feet - Tight,15-7 Average,Touch 6+ Seconds,7+ Dribbles,3,0.3333,0.3333,0,0,,0,1,3,0.3333,0.2143,0,0,,0
Paul George,LAC,UTA,10/27/2023,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,2 Dribbles,3,0.3333,0,1,1,1,0.0588,0,1,0,0.0588,0,1,0,0.0588
Paul George,LAC,IND,12/18/2023,4-6 Feet - Open,18-15 Early,Touch < 2 Seconds,0 Dribbles,3,0.3333,0.3333,0,0,,0,1,1,1,0.0476,0,2,0,0.0952
Paul George,LAC,POR,10/25/2023,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,1,1,0,0,,0,0,0,,0,2,3,0.6667,0.1765
Paul Reed,PHI,DEN,1/27/2024,6+ Feet - Wide Open,18-15 Early,Touch < 2 Seconds,0 Dribbles,5,0.9,0.875,1,1,1,0.0476,2,2,1,0.0952,1,2,0.5,0.0952
Paul Reed,PHI,CHI,12/30/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.8333,0.8333,0,0,,0,1,2,0.5,0.2,1,1,1,0.1
Payton Pritchard,BOS,MIL,3/20/2024,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.3636
Payton Pritchard,BOS,SAC,4/5/2024,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.25
Payton Pritchard,BOS,ORL,12/15/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,1.5,1.5,0,0,,0,0,0,,0,4,4,1,0.4
Payton Pritchard,BOS,BKN,11/10/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.4
Payton Pritchard,BOS,TOR,1/15/2024,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.5714
Payton Pritchard,BOS,TOR,12/29/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0,0,0,0,,0,0,0,,0,0,3,0,0.3
Payton Pritchard,BOS,SAC,12/20/2023,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,1.5,1.5,0,0,,0,0,0,,0,3,3,1,0.25
Peyton Watson,DEN,MEM,12/28/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,6,0.75,0.75,0,0,,0,0,0,,0,3,6,0.5,0.4286
Peyton Watson,DEN,GSW,1/4/2024,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.4
Peyton Watson,DEN,PHX,3/5/2024,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0,0,0,0,,0,0,0,,0,0,4,0,0.5
Peyton Watson,DEN,DET,1/7/2024,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.3333,0,1,2,0.5,0.2,0,0,,0,0,1,0,0.1
Peyton Watson,DEN,CHA,1/1/2024,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,1,1,0,0,,0,0,0,,0,2,3,0.6667,0.5
Quentin Grimes,NYK,POR,1/9/2024,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.2727
RaiQuan Gray,SAS,OKC,4/10/2024,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,1.125,1.125,0,0,,0,0,0,,0,3,4,0.75,0.5
Reggie Jackson,DEN,LAC,11/27/2023,2-4 Feet - Tight,15-7 Average,Touch 6+ Seconds,7+ Dribbles,4,1,1,3,3,1,0.1579,1,1,1,0.0526,0,0,,0
Richaun Holmes,DAL,DEN,12/18/2023,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0,0,0,2,0,0.4,0,1,0,0.2,0,0,,0
RJ Barrett,TOR,MIL,4/5/2024,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.5,,2,4,0.5,0.2222,0,0,,0,0,0,,0
RJ Barrett,TOR,IND,2/14/2024,2-4 Feet - Tight,22-18 Very Early,Touch 2-6 Seconds,3-6 Dribbles,4,1,,4,4,1,0.25,0,0,,0,0,0,,0
RJ Barrett,NYK,TOR,12/11/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.1905
RJ Barrett,TOR,LAC,1/10/2024,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,1,1,1,1,1,0.0625,0,0,,0,2,3,0.6667,0.1875
RJ Barrett,TOR,GSW,1/7/2024,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,1,1,0,0,,0,0,0,,0,2,3,0.6667,0.15
RJ Barrett,NYK,MIL,12/23/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,1,1,0,0,,0,0,0,,0,2,3,0.6667,0.1765
Royce O'Neale,PHX,LAC,4/10/2024,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,6,0.5,0.5,0,0,,0,0,0,,0,2,6,0.3333,0.5
Royce O'Neale,PHX,DAL,2/22/2024,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,6,0.25,0.25,0,0,,0,0,0,,0,1,6,0.1667,0.5
Royce O'Neale,PHX,TOR,3/7/2024,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.5,0.375,1,1,1,0.125,0,0,,0,1,4,0.25,0.5
Royce O'Neale,BKN,WAS,11/12/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.6,0.6,0,0,,0,0,0,,0,2,5,0.4,0.625
Royce O'Neale,BKN,DAL,2/6/2024,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.3,0.3,0,0,,0,0,0,,0,1,5,0.2,0.3125
Royce O'Neale,BKN,CHI,11/3/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.6,0.6,0,0,,0,0,0,,0,2,5,0.4,0.5
Royce O'Neale,BKN,WAS,12/8/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.6,0.6,0,0,,0,0,0,,0,2,5,0.4,0.5
Royce O'Neale,BKN,TOR,11/28/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.3333
Royce O'Neale,PHX,HOU,3/2/2024,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,0.375,0.375,0,0,,0,0,0,,0,1,4,0.25,0.3077
Royce O'Neale,BKN,GSW,2/5/2024,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,4,1.125,1.125,0,0,,0,0,0,,0,3,4,0.75,0.3333
Royce O'Neale,BKN,MIL,11/6/2023,6+ Feet - Wide Open,18-15 Early,Touch < 2 Seconds,0 Dribbles,4,0.75,0.75,0,0,,0,0,0,,0,2,4,0.5,0.5
Royce O'Neale,BKN,BOS,11/4/2023,6+ Feet - Wide Open,18-15 Early,Touch < 2 Seconds,0 Dribbles,4,0,0,0,0,,0,0,0,,0,0,4,0,0.2667
Royce O'Neale,BKN,NYK,12/20/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0,0,0,0,,0,0,0,,0,0,3,0,0.2727
Royce O'Neale,BKN,UTA,12/18/2023,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,3,0.5,0.5,0,0,,0,0,0,,0,1,3,0.3333,0.5
Rudy Gobert,MIN,DET,1/17/2024,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.8,,4,5,0.8,0.4545,0,0,,0,0,0,,0
Rudy Gobert,MIN,POR,2/13/2024,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,1,,5,5,1,0.5,0,0,,0,0,0,,0
Rudy Gobert,MIN,SAC,11/24/2023,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,5,0.6,,3,5,0.6,0.625,0,0,,0,0,0,,0
